Price,Close,High,Low,Open,Volume
Ticker,BNP.PA,BNP.PA,BNP.PA,BNP.PA,BNP.PA
Date,,,,,
2020-04-08,19.053804397583008,19.053804397583008,18.124263940169936,18.44942695058229,5222838
2020-04-09,20.078771591186523,20.354452227558934,19.463790154367874,19.502668469396017,9750490
2020-04-14,19.658180236816406,20.418070893357374,19.49559941903523,20.418070893357374,5415721
2020-04-15,18.25149917602539,19.534476757100986,18.25149917602539,19.509736257730214,6459828
2020-04-16,17.601177215576172,18.668558020045378,17.54109352192617,18.37873954280776,7852591
2020-04-17,18.004093170166016,18.799326988873535,17.848581264324306,18.095987610906757,9194930
2020-04-20,18.16314125061035,18.265638383400557,17.57997055889377,18.2373627543869,4940639
2020-04-21,17.438594818115234,17.912200810108065,17.438594818115234,17.60117563745076,6244704
2020-04-22,18.05004119873047,18.1419356435858,17.51988529585429,17.6824661158215,4322856
2020-04-23,19.177505493164062,19.746539708131248,18.353997363050038,18.41761617890079,8228825
2020-04-24,18.590801239013672,18.961911478592693,18.44942712950116,18.665024095883247,5119969
2020-04-27,19.644041061401367,19.682918022525328,19.241121503673256,19.65110861923774,4930291
2020-04-28,20.92348861694336,21.47484994699472,19.689991835669208,19.7924889771682,8449905
2020-04-29,21.701047897338867,21.980262302840902,20.693750916228776,20.828057450028016,7277456
2020-04-30,20.269628524780273,21.810615361589353,19.933864169891347,21.693981754205776,9216621
2020-05-04,19.163368225097656,19.774814508954734,18.91596187917275,19.089145377540902,7545564
2020-05-05,19.940929412841797,20.464017740193533,19.294139932974183,20.14592366927101,6416452
2020-05-06,19.7924861907959,20.032823630973194,19.424911123671077,19.933861631461177,4673027
2020-05-07,20.142391204833984,20.269627493252894,19.73240401346756,19.933863155451117,4240859
2020-05-08,20.368589401245117,20.474620308188026,20.011617018354762,20.38626099435958,3107443
2020-05-11,19.863174438476562,20.782110782429363,19.68645580708132,20.782110782429363,4070204
2020-05-12,19.665250778198242,20.156528400032016,19.619303552569853,19.82783160949098,3992813
2020-05-13,18.732175827026367,19.375431568320362,18.732175827026367,19.311812750103925,5924054
2020-05-14,18.541318893432617,18.665022747105258,17.62591630858231,18.57666342944888,6821270
2020-05-15,18.760448455810547,19.20577876383819,18.311583020527312,18.813463230340307,5429807
2020-05-18,20.227214813232422,20.34384975956991,19.23052181905613,19.368362138723207,5404582
2020-05-19,20.039892196655273,20.84926381675948,19.615767230136242,20.736162657199113,7790931
2020-05-20,20.37212371826172,20.453414127338707,19.198712107509746,19.810158413550198,5230325
2020-05-21,19.99394416809082,20.333243588276616,19.78541614663696,20.043425165002578,3916377
2020-05-22,20.05756378173828,20.654872244227544,19.43551481980164,19.658179314828086,5170362
2020-05-25,20.432207107543945,20.485221884013693,20.054029372717633,20.45694760621437,2976462
2020-05-26,21.91311264038086,22.259481033228383,20.651341584916207,20.676082088101296,9030109
2020-05-27,23.846410751342773,24.309412667754437,22.308957965339065,22.35843896267258,13521764
2020-05-28,23.81813621520996,24.334154279952564,23.16074271025421,24.033733154819764,7563506
2020-05-29,22.800241470336914,23.782796754110688,22.747225334889645,23.397548686605678,7522308
2020-06-01,23.669692993164062,23.70150105124308,23.097123679131776,23.602539052980955,3908571
2020-06-02,24.37303352355957,24.797159860384745,23.627280677074843,23.95951256977771,7772221
2020-06-03,25.553516387939453,25.74437014594959,24.684058307387993,24.93146602095983,8550835
2020-06-04,25.461620330810547,26.030654530590922,24.69466212989344,25.21774776047259,7762229
2020-06-05,27.64940071105957,27.64940071105957,26.168497585513542,26.295735227143453,11020796
2020-06-08,27.886198043823242,28.748583053173874,27.1757884550345,27.380782696020237,8809774
2020-06-09,26.974332809448242,27.73068836473145,26.012982986823346,27.33130521340361,7719288
2020-06-10,26.401763916015625,27.815513045580314,26.299269477053155,27.327770566624984,6480806
2020-06-11,24.563888549804688,25.677216411868056,24.45785629760353,25.3485196658591,8593919
2020-06-12,24.719404220581055,25.585324477783306,23.92417034075809,24.150369984186735,8776701
2020-06-15,24.24226188659668,24.52147766305657,23.32332549237535,23.485906318571146,6479389
2020-06-16,25.454553604125977,26.25332267110088,24.9880164678379,25.376799661838504,7327702
2020-06-17,25.415674209594727,26.020051589880726,25.101112572989393,25.323779768603146,5658405
2020-06-18,25.31671142578125,26.065999431017353,24.82190139040241,25.203611603907166,5732739
2020-06-19,24.952667236328125,25.730230739594916,24.772413498789586,25.716092927188754,12752348
2020-06-22,24.811294555664062,25.03042662745189,24.26346842096294,24.609835425468525,3900106
2020-06-23,25.666614532470703,26.129616475506104,24.89258607801172,25.115250578816294,5014774
2020-06-24,24.394237518310547,25.754973071831326,24.394237518310547,25.482824882522294,4663959
2020-06-25,24.86431121826172,24.910259788784185,23.85701554563728,24.17510962554825,5312112
2020-06-26,24.376567840576172,25.32024466162243,24.365965154397802,25.249558289425142,3979547
2020-06-29,24.988014221191406,25.235421931176045,24.107956162968872,24.29527748695676,4506897
2020-06-30,25.002153396606445,25.214215233484005,24.479067712075977,25.058704657913825,4882651
2020-07-01,24.542686462402344,25.207147601783035,24.320019242283845,25.072842401332032,4959740
2020-07-02,25.875141143798828,26.288662085446635,24.77241593622575,24.94913456392265,7004183
2020-07-03,25.645404815673828,26.041255488182028,25.34144857895562,25.875139556892766,3411030
2020-07-06,26.426502227783203,27.26061436081897,26.28159435619878,26.514861541058075,5201162
2020-07-07,26.324010848999023,26.50426192748705,25.846868344790856,26.161427320794537,3632997
2020-07-08,25.694887161254883,26.0730649133208,25.578254917355853,25.99177585534609,4555513
2020-07-09,25.101112365722656,25.988240620267227,25.097579934703408,25.935224493343995,3908527
2020-07-10,25.928157806396484,26.002379307979155,24.82543257607043,24.913791891742036,4223656
2020-07-13,26.673912048339844,26.716322796323396,25.81152421917481,26.5007285355446,5212840
2020-07-14,26.511327743530273,26.917781102947117,26.080133885532163,26.44770893339101,4572378
2020-07-15,27.23587417602539,27.589311433213418,26.302800032769984,26.89657473270636,5719396
2020-07-16,27.257081985473633,27.476211357075243,26.89657447652864,27.03441478979812,3779803
2020-07-17,26.84355926513672,27.25001266020354,26.444176125434446,27.182861413314345,5571889
2020-07-20,26.868301391601562,27.006144414427354,26.348750844389006,26.695117875864046,2912476
2020-07-21,27.242948532104492,27.999304160620305,27.098037940518076,27.299497099580464,5245808
2020-07-22,26.71985626220703,27.419663222045305,26.673910389245155,27.193463591827584,3444107
2020-07-23,26.55373764038086,26.93191536180168,26.37701902856717,26.921312676534782,3238763
2020-07-24,26.253318786621094,26.504258913293054,26.119013600891837,26.225043159147905,3543160
2020-07-27,25.670148849487305,26.253320904738892,25.54998146779954,26.087204950572005,3659072
2020-07-28,25.567649841308594,26.02711935337113,25.405069026897365,25.638338910517128,3808597
2020-07-29,25.306106567382812,25.81152194287682,25.097579884153593,25.716095071816987,3554642
2020-07-30,24.302349090576172,25.214215259750855,23.885292975793735,25.214215259750855,6533565
2020-07-31,24.11502456665039,25.836262235012747,24.107954311658464,25.489895242750016,6780122
2020-08-03,25.065771102905273,25.203611425572976,24.02666733944968,24.164507662117384,4340054
2020-08-04,25.578256607055664,25.84333456376747,25.189473446668412,25.415675783853914,4155675
2020-08-05,25.40860366821289,25.832727289298095,25.34144972787805,25.726697732282904,2871445
2020-08-06,25.330846786499023,25.751437972336152,25.04102835249258,25.323779228040802,3138798
2020-08-07,25.079906463623047,25.35558708198408,24.76534753277395,25.231884586118507,2604704
2020-08-10,25.31671142578125,25.680754089684903,25.083444222890147,25.429811247655337,2896664
2020-08-11,26.500728607177734,26.582017672040912,25.465157262418238,25.521705825386647,5038193
2020-08-12,26.737529754638672,27.34897471574221,26.069533536559454,26.419435675431345,5222641
2020-08-13,26.14729118347168,26.787011797940778,26.126083113024876,26.40529888804777,3096277
2020-08-14,25.914020538330078,26.115479674445698,25.21421355700024,26.055395985685966,3610360
2020-08-17,25.656007766723633,26.186163622786093,25.61006189660925,25.8963451959991,2314950
2020-08-18,25.369726181030273,25.84686594441432,25.224818306104474,25.412139623124617,2886912
2020-08-19,26.0377197265625,26.037719726562496,25.17886716168895,25.21774547217182,2585321
2020-08-20,25.415674209594727,25.595925267504978,25.182404327811227,25.49696326790431,2804170
2020-08-21,24.99508285522461,25.62420073139483,24.684056348165367,25.61359804529276,3872526
2020-08-24,25.648944854736328,25.677220486011354,25.175340165186405,25.253094106423806,2801975
2020-08-25,25.70195770263672,26.313402645823718,25.69842257505124,25.892814144568646,3337718
2020-08-26,26.08367347717285,26.154359857642532,25.51817164736512,25.592395852324625,2236630
2020-08-27,25.793851852416992,26.080135163819467,25.55704684409006,26.03772172281041,3129399
2020-08-28,26.723392486572266,26.871835494398805,25.811523673045098,26.083671883906163,5621171
2020-08-31,25.84686279296875,27.221733355872757,25.818589864865412,26.808212457793676,4202205
2020-09-01,25.507564544677734,26.405295443114046,25.108181440781937,26.15435533041717,4783355
2020-09-02,25.362659454345703,25.903418050355825,25.28843795062984,25.659545469209142,3876857
2020-09-03,25.553516387939453,26.493658149277596,25.330849176073553,25.793853845873915,4491580
2020-09-04,26.313400268554688,26.783472424001285,25.44748014768951,25.588855576701302,6706818
2020-09-07,26.43711280822754,26.92839047090458,26.37702641403778,26.631501717743568,3050225
2020-09-08,25.74790382385254,26.81528585794511,25.659544508948095,26.483053971020464,4068642
2020-09-09,26.00591278076172,26.115477462338497,25.482824478806755,25.71609435166174,3647639
2020-09-10,26.15789222717285,26.659772486515138,25.733765899542753,26.048324843532793,4257996
2020-09-11,25.525238037109375,26.1826315226523,25.45454897083413,26.10487489800561,4532226
2020-09-14,25.850399017333984,25.906950268964806,25.42274028879626,25.83272607707133,2784955
2020-09-15,25.330846786499023,25.889278282625057,25.267227974326282,25.825659470452315,4303472
2020-09-16,25.24248695373535,25.42980825890047,24.464926106801475,25.330846263455662,4581410
2020-09-17,25.04102897644043,25.161199045321972,24.66638634903942,24.8183644765438,3376597
2020-09-18,24.454326629638672,25.065771623081858,24.3447592375813,24.95620692753698,10536125
2020-09-21,22.89566421508789,24.17510800800637,22.761359033228363,24.171572880546016,7493481
2020-09-22,22.77549934387207,23.326860641607905,22.697742710291383,23.192555445021924,4131860
2020-09-23,22.234737396240234,23.153675057370712,22.195859082927157,23.040575244963286,5279813
2020-09-24,22.02621078491211,22.386716965807924,21.5667425988412,21.775270644214576,5292452
2020-09-25,21.382953643798828,22.26654676957564,21.255716017965987,22.181721236268377,5076141
2020-09-28,22.492746353149414,22.496281480669516,21.81414748094982,21.93431619976718,4492970
2020-09-29,21.909576416015625,22.280685270641246,21.824750880091063,22.125172012822244,3169235
2020-09-30,21.895435333251953,22.270077911327252,21.48191309827003,21.58794533941039,4422170
2020-10-01,21.669239044189453,22.326631219750837,21.59148241501563,22.284219125772463,3887376
2020-10-02,21.552602767944336,21.655099891290032,21.1814939350009,21.34760986950902,3802029
2020-10-05,22.234737396240234,22.280684616360784,21.810612425584328,21.994399957810423,4120950
2020-10-06,23.351598739624023,23.609609115716506,22.111034599170154,22.255943816126372,6290067
2020-10-07,23.401081085205078,23.538921403382695,23.104195075749388,23.217294893139034,4933207
2020-10-08,23.8358097076416,24.132695712093817,23.496510261190938,23.567196634676048,4040001
2020-10-09,23.62374496459961,24.051406418519342,23.538920777939293,23.821671662156717,3182920
2020-10-12,23.70857048034668,23.987786220866347,23.464697924187657,23.6343489842357,3125922
2020-10-13,22.743688583374023,23.67323036186367,22.630588760865347,23.67323036186367,4281376
2020-10-14,23.008766174316406,23.351600764164083,22.581107393082554,22.74722334457678,3327464
2020-10-15,22.3831844329834,22.90273768560267,22.00500528873751,22.63765971561427,4311046
2020-10-16,22.764896392822266,22.88506377313515,22.029746206692156,22.634123629088442,5188171
2020-10-19,23.044109344482422,23.227898238271795,22.552833094225097,22.870925834056315,1940209
2020-10-20,23.408151626586914,23.77925914294081,22.902736221589567,22.902736221589567,4564142
2020-10-21,23.068849563598633,23.793397050011638,22.93454437094453,23.62728110068196,3046079
2020-10-22,23.033506393432617,23.082987395843947,22.471542424684344,22.8744606994694,2952934
2020-10-23,23.6802978515625,23.96658118658546,23.00169891850161,23.040577235172933,4452562
2020-10-26,23.29151725769043,23.747451671813963,22.948682665143185,23.114798617945453,3781415
2020-10-27,22.17818832397461,23.609610322294238,22.17818832397461,23.39754580660812,5499192
2020-10-28,21.02951431274414,21.66570103070537,20.70435272179399,21.478379738016958,9539478
2020-10-29,20.7149600982666,21.27692545185984,20.350920115461523,20.98710697750421,6138415
2020-10-30,21.103740692138672,21.17796220096884,20.44281332388931,20.499363237510813,5246970
2020-11-02,22.001468658447266,22.075690156846107,21.12140931887669,21.34761028982798,5053240
2020-11-03,23.348064422607422,23.57426405221969,22.800238290098328,23.326859049991363,7105234
2020-11-04,23.41168212890625,23.758051812144714,22.361974438152885,22.619983462733966,6095662
2020-11-05,23.948909759521484,24.016061006041486,23.05824634434862,23.609610309721646,5692324
2020-11-06,23.489439010620117,24.139764944478603,23.32332307380539,23.82167088424957,6069268
2020-11-09,27.71302032470703,30.042170865736285,23.715642579414,23.913569303452146,15161714
2020-11-10,29.830106735229492,30.031565875374664,27.82965045193496,27.9321475859053,17980334
2020-11-11,29.045475006103516,29.929068182613705,28.727380923257368,29.695798289689073,6997306
2020-11-12,27.953353881835938,28.692039217745783,27.4479411474141,28.324464113746927,7471758
2020-11-13,28.214895248413086,28.363338240640445,27.45146952293732,27.592844956897142,5457079
2020-11-16,28.699100494384766,29.49786934737555,28.398679403920635,28.822805675615815,7415521
2020-11-17,28.92884063720703,29.027802643509975,28.35980640445268,28.783932755552705,5016260
2020-11-18,29.07375144958496,29.14443782708151,28.561265774941354,28.628419721121798,4020714
2020-11-19,28.84401512145996,28.974787878935473,28.3633402301869,28.593074989422337,4098623
2020-11-20,28.946516036987305,29.16918057007109,28.734454191691416,28.844018894183215,4965831
2020-11-23,29.32822608947754,29.759417297312343,29.20452088676203,29.473133969169076,4514209
2020-11-24,30.9151554107666,31.176698209929793,29.745279024518606,29.826568078610897,6661655
2020-11-25,30.92929458618164,31.77400940024547,30.141128330084417,31.614961019407936,5384559
2020-11-26,30.653615951538086,31.077739601609327,30.25069497850428,31.077739601609327,3008686
2020-11-27,30.978778839111328,31.194375800558326,30.374401400083897,30.455690466294232,4362254
2020-11-30,30.370864868164062,30.87628027460752,30.278970422489145,30.635942821966317,6062477
2020-12-01,31.24738883972168,31.275661770619312,30.35672545189632,30.533444078439675,4790854
2020-12-02,31.774009704589844,31.858833890608338,30.618268372846767,31.049462254585173,4994809
2020-12-03,31.720991134643555,31.911847560873554,31.102475987171395,31.660907453194866,3647522
2020-12-04,32.33244705200195,32.42433881323512,31.58315896675215,31.64677779188197,5762143
2020-12-07,31.45945167541504,32.053226387772305,31.328678916775477,32.053226387772305,4021015
2020-12-08,31.30394172668457,31.625570965793692,31.127223075704865,31.314544414301334,2887032
2020-12-09,31.48772430419922,32.01434776484626,31.462983803777114,31.480656745441035,3126636
2020-12-10,30.720766067504883,31.653840220476066,30.441550307837492,31.57255116052326,4836934
2020-12-11,30.476896286010742,30.752576918904218,30.08104558186157,30.65007978935187,4087189
2020-12-14,31.208511352539062,31.950729064372066,30.904555091114982,30.92929559162567,4022975
2020-12-15,31.9754695892334,32.06029377726146,31.031792744948326,31.155495247595976,4143444
2020-12-16,31.226181030273438,32.039087797729785,31.063600216084623,31.837628669657526,4048651
2020-12-17,31.134292602539062,31.519540688203783,30.890422682406413,31.353424714344587,3015518
2020-12-18,30.79498863220215,31.60082787988152,30.787921073206125,30.975242396493414,7713150
2020-12-21,29.48727035522461,29.94320473872577,28.8616875990095,29.4342542275594,5402160
2020-12-22,30.03156280517578,30.218884111501033,29.618041880286576,29.618041880286576,2705483
2020-12-23,30.985843658447266,31.102478600361568,29.971480457135147,30.006823643514924,2729707
2020-12-24,30.957571029663086,31.445316217094597,30.78438751206695,31.28626781820985,555198
2020-12-28,30.840932846069336,31.491256042317996,30.671281792497677,31.42056967629515,1566503
2020-12-29,30.85153579711914,31.137819087443738,30.55111469416577,30.968170728922512,1623551
2020-12-30,30.611204147338867,31.077741266008047,30.554652886160763,30.830336239635205,1374724
2020-12-31,30.469825744628906,30.9186925731612,30.169404614078925,30.27190174266888,827264
2021-01-04,30.402671813964844,31.042395085988677,30.141128997489584,31.00351677180167,3025708
2021-01-05,30.339052200317383,30.73136776295185,29.911393452038197,30.197679457738513,2852830
2021-01-06,32.014347076416016,32.52329488794251,30.94696506055833,31.081272942686475,5959237
2021-01-07,32.735355377197266,32.94388203687508,31.97899996314269,32.498550397030634,4336483
2021-01-08,32.01081466674805,32.982767196616365,31.929522905057205,32.85199443094413,3864732
2021-01-11,31.795217514038086,32.187533112148564,31.53720980863973,31.788149954874932,3649675
2021-01-12,32.049686431884766,32.26528334652119,31.759868026449034,32.06028911678296,3346621
2021-01-13,31.82703399658203,32.106247126207016,31.71039902556626,31.968406777374902,2471939
2021-01-14,31.901248931884766,32.30770233406549,31.604360221161166,31.9507299342533,3170300
2021-01-15,31.40997314453125,32.36425275535151,31.08834391413967,31.678583545250813,4728083
2021-01-18,31.6715145111084,31.710392827180833,31.02472364900781,31.109547840205657,2083866
2021-01-19,31.18023681640625,32.12744882079479,31.14489362822634,31.92952211326497,3070352
2021-01-20,31.39936637878418,31.452382509610377,31.0706722999891,31.21911530909251,2655763
2021-01-21,31.342815399169922,31.774009275079596,31.18730214647798,31.60435820882364,3337036
2021-01-22,30.4556884765625,31.021187561235436,30.15880246830133,30.999982188220308,4235711
2021-01-25,29.144439697265625,30.696029242538053,28.95358322996282,30.466294456163606,4763830
2021-01-26,29.68166160583496,29.960874661950417,29.211589413568884,29.289346040441437,3642144
2021-01-27,28.646089553833008,29.51907727684192,28.193687618827045,29.430717966307597,6118922
2021-01-28,29.12676239013672,29.303480998896646,28.069983168263743,28.27497740158813,5236473
2021-01-29,28.119468688964844,28.720313673364785,28.105330874407063,28.561265281974034,6251211
2021-02-01,28.4022159576416,28.875820550500652,28.296183710264053,28.593072385013958,3454890
2021-02-02,29.409517288208008,29.57563324996538,28.64255899753203,28.72384806614994,4937566
2021-02-03,29.618043899536133,30.420345304998076,29.504944082543428,30.247161800090073,3640745
2021-02-04,30.03156280517578,30.466289101645305,29.289345138230818,29.706401190554125,4129894
2021-02-05,30.816198348999023,31.293338153844413,29.805367478268398,30.32492072889367,5453976
2021-02-08,31.18730354309082,31.632635252507114,30.911622907527708,31.29687092899047,3781411
2021-02-09,31.045928955078125,31.455917488581097,30.749042938275903,31.385231112155545,2904935
2021-02-10,31.9047794342041,32.13098175544321,31.219113001474835,31.349883058465927,4973831
2021-02-11,32.300628662109375,32.50562290538938,31.586686634511707,31.947191427424723,4402790
2021-02-12,32.85552978515625,32.85552978515625,32.10624176804208,32.21580916033785,4715195
2021-02-15,33.61188507080078,33.87696303302557,33.12414259105166,33.403358368176605,4440763
2021-02-16,33.654300689697266,33.827484214515614,33.23017430482994,33.57654405097929,3006568
2021-02-17,33.68257141113281,34.21979485116734,33.50585278399468,33.81334146944719,4450435
2021-02-18,33.27611541748047,33.91230080733448,33.10646436227884,33.66136070007677,3548418
2021-02-19,34.15971374511719,34.24100280969347,33.21250172425531,33.293790788831586,4444116
2021-02-22,34.84891891479492,34.96201874836759,33.66136931402555,34.02540931907155,5069036
2021-02-23,34.9549446105957,35.315449419607766,34.325826736204476,35.1811442351743,4441385
2021-02-24,35.463890075683594,35.598197947759886,34.72520756531215,34.95847742954232,3788958
2021-02-25,35.56285858154297,36.29093848469206,35.56285858154297,35.77492040127925,4243255
2021-02-26,34.83124542236328,35.979916595546584,34.640388965391324,34.93727498967271,6149959
2021-03-01,34.73228454589844,35.54165633917687,34.73228454589844,35.32959448467238,3659140
2021-03-02,35.66181564331055,35.9374962404229,34.60150399502487,34.6403823045163,4269987
2021-03-03,36.5595588684082,36.67972626822238,35.82440856297472,35.85975175724283,3921783
2021-03-04,36.51007080078125,36.821094625346724,35.73250719459902,36.31214409741017,4089114
2021-03-05,36.467655181884766,36.85643561352075,35.85974268679364,36.439379555017226,3983070
2021-03-08,37.64106750488281,37.93088594494724,36.736268998635275,36.905917370300564,5231612
2021-03-09,37.174530029296875,37.78951008871821,36.50299871560073,37.67641027668081,4990331
2021-03-10,37.294700622558594,37.916750990772776,37.01901997542744,37.06850097893752,3782058
2021-03-11,36.99074172973633,37.52796513205207,36.28386727081391,37.18159546071477,4068223
2021-03-12,37.520896911621094,37.853126067822025,37.0826328133366,37.0826328133366,3674350
2021-03-15,36.637306213378906,37.55624251364369,36.368693151405076,37.40072926252534,3517252
2021-03-16,36.184906005859375,37.322974423867706,35.91629562753755,37.110912605424886,4684324
2021-03-17,36.531272888183594,37.238147359399974,36.191973465581185,36.191973465581185,4296573
2021-03-18,37.38658905029297,37.520896920918474,36.87763858584268,36.99780864395434,4194017
2021-03-19,36.1566276550293,37.16038803692103,35.9869766077949,37.01901261364436,7982627
2021-03-22,35.845603942871094,36.42524079604833,35.04683772843913,35.371999339438624,2998334
2021-03-23,35.59820556640625,35.71130539543205,35.195287256969806,35.61234338209856,2889131
2021-03-24,36.13542175292969,36.22731618803981,34.764086266995065,35.09631812711559,2771440
2021-03-25,35.9304313659668,36.18490391549014,35.386137688949105,35.972842109297936,2736694
2021-03-26,36.52420425415039,36.785749761595,35.99404837721296,36.262661443218015,3104897
2021-03-29,35.81733322143555,36.1849083219698,35.49217156590957,36.1849083219698,3462888
2021-03-30,37.195735931396484,37.20987374516664,36.05059998113675,36.24852398089436,3299916
2021-03-31,36.67264938354492,37.216943065722404,36.630235943299546,37.00487856100771,3197484
2021-04-01,36.86351013183594,36.92005869559878,36.41817839496132,36.785753497213584,2303620
2021-04-06,36.72213363647461,37.35125155838167,36.61610137472092,37.11091410205075,2729433
